period_start,period_end,province,area,coffee_type,avg_price_vnd_per_kg,observed_price_vnd_per_kg,price_observations,price_fill_method,avg_temperature_c,avg_humidity_percent,total_rainfall_mm,avg_soil_moisture_0_7cm,dominant_soil_type,soil_score,soil_data_confidence
2024-10-28,2024-11-03,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,108120,108120.0,5,observed,20.886,91.143,85.5,0.491,Dat do vang tren bazan,4,medium
2024-11-04,2024-11-10,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,106000,106000.0,3,observed,21.229,87.0,18.5,0.467,Dat do vang tren bazan,4,medium
2024-11-11,2024-11-17,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,111071,111071.42857142857,7,observed,21.943,84.143,3.6,0.434,Dat do vang tren bazan,4,medium
2024-11-18,2024-11-24,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,114867,114866.66666666667,3,observed,21.829,79.0,7.9,0.381,Dat do vang tren bazan,4,medium
2024-11-25,2024-12-01,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,123325,123325.0,4,observed,21.5,76.714,11.3,0.341,Dat do vang tren bazan,4,medium
2024-12-02,2024-12-08,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,115750,115750.0,4,observed,21.457,86.0,20.4,0.438,Dat do vang tren bazan,4,medium
2024-12-09,2024-12-15,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,123640,123640.0,5,observed,20.786,90.286,70.5,0.474,Dat do vang tren bazan,4,medium
2024-12-16,2024-12-22,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,123500,123500.0,1,observed,19.286,83.143,4.1,0.466,Dat do vang tren bazan,4,medium
2024-12-23,2024-12-29,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,121000,121000.0,1,observed,20.371,85.571,15.5,0.461,Dat do vang tren bazan,4,medium
2024-12-30,2025-01-05,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,119667,119666.66666666667,3,observed,19.857,84.714,16.5,0.464,Dat do vang tren bazan,4,medium
2025-01-06,2025-01-12,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,119600,119600.0,3,observed,19.543,74.286,0.4,0.404,Dat do vang tren bazan,4,medium
2025-01-13,2025-01-19,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,116320,116320.0,5,observed,20.2,78.429,17.0,0.42,Dat do vang tren bazan,4,medium
2025-01-20,2025-01-26,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,121900,121900.0,2,observed,20.971,75.286,0.5,0.376,Dat do vang tren bazan,4,medium
2025-01-27,2025-02-02,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,125300,,0,interpolated_area,19.329,70.286,0.0,0.326,Dat do vang tren bazan,4,medium
2025-02-03,2025-02-09,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,128700,128700.0,2,observed,19.871,69.143,0.0,0.307,Dat do vang tren bazan,4,medium
2025-02-10,2025-02-16,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,129920,129920.0,5,observed,20.857,84.571,18.9,0.389,Dat do vang tren bazan,4,medium
2025-02-17,2025-02-23,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,130500,130500.0,2,observed,20.814,81.857,45.0,0.445,Dat do vang tren bazan,4,medium
2025-02-24,2025-03-02,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,127000,127000.0,1,observed,21.771,74.143,2.7,0.429,Dat do vang tren bazan,4,medium
2025-03-03,2025-03-09,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,130500,130500.0,3,observed,22.229,79.0,12.8,0.413,Dat do vang tren bazan,4,medium
2025-03-10,2025-03-16,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,130920,130920.0,5,observed,22.729,75.286,4.3,0.405,Dat do vang tren bazan,4,medium
2025-03-17,2025-03-23,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,133900,133900.0,1,observed,21.543,73.429,12.8,0.35,Dat do vang tren bazan,4,medium
2025-03-24,2025-03-30,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,132150,132150.0,2,observed,22.4,72.143,14.3,0.304,Dat do vang tren bazan,4,medium
2025-03-31,2025-04-06,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,131200,131200.0,1,observed,22.343,78.571,35.9,0.429,Dat do vang tren bazan,4,medium
2025-04-07,2025-04-13,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,123700,123700.0,1,observed,22.8,77.714,21.3,0.402,Dat do vang tren bazan,4,medium
2025-04-14,2025-04-20,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,127533,127533.33333333333,3,observed,23.029,81.429,18.2,0.422,Dat do vang tren bazan,4,medium
2025-04-21,2025-04-27,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,128700,128700.0,2,observed,22.557,80.857,24.4,0.419,Dat do vang tren bazan,4,medium
2025-04-28,2025-05-04,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,130000,130000.0,1,observed,22.857,77.429,34.1,0.401,Dat do vang tren bazan,4,medium
2025-05-05,2025-05-11,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,128500,128500.0,2,observed,22.986,86.143,33.1,0.428,Dat do vang tren bazan,4,medium
2025-05-12,2025-05-18,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,126333,126333.33333333333,3,observed,22.786,85.857,22.1,0.466,Dat do vang tren bazan,4,medium
2025-05-19,2025-05-25,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,124500,124500.0,1,observed,22.229,89.571,88.3,0.479,Dat do vang tren bazan,4,medium
2025-05-26,2025-06-01,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,119200,119200.0,1,observed,22.371,89.0,51.9,0.49,Dat do vang tren bazan,4,medium
2025-06-02,2025-06-08,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,116250,116250.0,2,observed,21.957,91.857,47.6,0.485,Dat do vang tren bazan,4,medium
2025-06-09,2025-06-15,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,112750,112750.0,4,observed,21.357,93.857,79.7,0.501,Dat do vang tren bazan,4,medium
2025-06-16,2025-06-22,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,104125,,0,interpolated_area,22.2,89.429,76.0,0.489,Dat do vang tren bazan,4,medium
2025-06-23,2025-06-29,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,95500,95500.0,1,observed,21.486,91.0,33.1,0.48,Dat do vang tren bazan,4,medium
2025-06-30,2025-07-06,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,94600,94600.0,2,observed,21.729,90.714,43.2,0.483,Dat do vang tren bazan,4,medium
2025-07-07,2025-07-13,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,90680,90680.0,5,observed,21.814,92.0,44.1,0.484,Dat do vang tren bazan,4,medium
2025-07-14,2025-07-20,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,91900,91900.0,3,observed,21.343,93.857,46.4,0.491,Dat do vang tren bazan,4,medium
2025-07-21,2025-07-27,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,92600,92600.0,1,observed,21.371,94.0,79.2,0.504,Dat do vang tren bazan,4,medium
2025-07-28,2025-08-03,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,98800,98800.0,1,observed,22.343,91.286,29.1,0.487,Dat do vang tren bazan,4,medium
2025-08-04,2025-08-10,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,105400,,0,interpolated_area,22.386,88.286,36.7,0.467,Dat do vang tren bazan,4,medium
2025-08-11,2025-08-17,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,112000,112000.0,2,observed,21.243,91.571,85.6,0.491,Dat do vang tren bazan,4,medium
2025-08-18,2025-08-24,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,118250,118250.0,2,observed,21.186,91.0,44.7,0.491,Dat do vang tren bazan,4,medium
2025-08-25,2025-08-31,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,123133,123133.33333333333,3,observed,20.929,93.429,47.0,0.497,Dat do vang tren bazan,4,medium
2025-09-01,2025-09-07,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,119417,,0,interpolated_area,21.514,93.714,74.3,0.502,Dat do vang tren bazan,4,medium
2025-09-08,2025-09-14,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,115700,115700.0,4,observed,21.457,90.143,49.2,0.492,Dat do vang tren bazan,4,medium
2025-09-15,2025-09-21,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,119800,119800.0,1,observed,21.329,92.286,45.2,0.497,Dat do vang tren bazan,4,medium
2025-09-22,2025-09-28,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,117400,,0,interpolated_area,20.714,96.0,118.3,0.505,Dat do vang tren bazan,4,medium
2025-09-29,2025-10-05,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,115000,115000.0,1,observed,21.329,88.714,29.4,0.486,Dat do vang tren bazan,4,medium
2025-10-06,2025-10-12,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,114367,114366.66666666667,3,observed,21.086,90.714,57.8,0.488,Dat do vang tren bazan,4,medium
2025-10-13,2025-10-19,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,113675,113675.0,4,observed,21.771,85.857,33.1,0.486,Dat do vang tren bazan,4,medium
2025-10-20,2025-10-26,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,115200,115200.0,8,observed,21.386,91.714,70.8,0.496,Dat do vang tren bazan,4,medium
2025-10-27,2025-11-02,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,115400,115400.0,7,observed,21.243,93.429,107.6,0.502,Dat do vang tren bazan,4,medium
2025-11-03,2025-11-09,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,116900,116900.0,11,observed,21.2,92.571,97.8,0.496,Dat do vang tren bazan,4,medium
2025-11-10,2025-11-16,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,114808,114808.33333333333,12,observed,20.986,86.571,22.2,0.477,Dat do vang tren bazan,4,medium
2025-11-17,2025-11-23,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,90955,90954.54545454546,11,observed,20.714,88.286,90.8,0.5,Dat do vang tren bazan,4,medium
2025-11-24,2025-11-30,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,114054,114053.84615384616,13,observed,20.129,82.143,4.6,0.441,Dat do vang tren bazan,4,medium
2025-12-01,2025-12-07,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,105542,105541.66666666667,12,observed,20.457,85.429,34.6,0.466,Dat do vang tren bazan,4,medium
2025-12-08,2025-12-14,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,101057,101057.14285714286,14,observed,20.443,80.714,3.8,0.439,Dat do vang tren bazan,4,medium
2025-12-15,2025-12-21,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,93193,93193.33333333333,15,observed,20.771,79.714,7.0,0.392,Dat do vang tren bazan,4,medium
2025-12-22,2025-12-28,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,70127,70127.27272727272,11,observed,20.486,82.857,13.4,0.406,Dat do vang tren bazan,4,medium
2025-12-29,2025-12-31,Lam Dong,Di Linh,Robusta / ca phe nhan xo noi dia,96500,96500.0,4,observed,18.9,74.333,0.0,0.375,Dat do vang tren bazan,4,medium
